region,country,disease,prob,unknown1,unknown2,disease2,diseasename
emr,bhr,whs3_62,3.31695861430737e-06,3,904443,WHS3_62,Measles
emr,dji,tb_tot_newrel,0.000672047550091963,11641,17321691,TB_tot_newrel,Tuberculosis
emr,dji,whs3_40,0.000156581348325689,127,811080,WHS3_40,Colera
emr,dji,whs3_41,0,0,9924,WHS3_41,Diphtheria
emr,dji,whs3_42,0,0,23404,WHS3_42,Japanese encephalitis
emr,dji,whs3_43,0,0,397519,WHS3_43,Pertussis
emr,dji,whs3_45,1.29008398446739e-05,9,697629,WHS3_45,Leprosy
emr,dji,whs3_46,0,0,34998,WHS3_46,Total tetanus
emr,dji,whs3_48,5.64818158356505e-05,3705,65596333,WHS3_48,Malaria
emr,dji,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
emr,dji,whs3_50,0,0,3464,WHS3_50,Yellow fever
emr,dji,whs3_51,0,0,142,WHS3_51,H5N1
emr,dji,whs3_55,0.0512195121951219,21,410,WHS3_55,Congenital Rubella Syndrome
emr,dji,whs3_56,0,0,13852,WHS3_56,Neonatal tetanus
emr,dji,whs3_57,4.80997396200762e-05,15,311852,WHS3_57,Rubella
emr,dji,whs3_62,0.000114987898629322,104,904443,WHS3_62,Measles
emr,egy,tb_tot_newrel,0.00161179413718903,27919,17321691,TB_tot_newrel,Tuberculosis
emr,egy,whs3_41,0,0,9924,WHS3_41,Diphtheria
emr,egy,whs3_43,0,0,397519,WHS3_43,Pertussis
emr,egy,whs3_45,0.00290842267164926,2029,697629,WHS3_45,Leprosy
emr,egy,whs3_46,0.00785759186239214,275,34998,WHS3_46,Total tetanus
emr,egy,whs3_48,0,0,65596333,WHS3_48,Malaria
emr,egy,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
emr,egy,whs3_51,0.556338028169014,79,142,WHS3_51,H5N1
emr,egy,whs3_53,0.000313993631783393,590,1879019,WHS3_53,Mumps
emr,egy,whs3_56,0.00368177880450476,51,13852,WHS3_56,Neonatal tetanus
emr,egy,whs3_57,0.00352410758949758,1099,311852,WHS3_57,Rubella
emr,egy,whs3_62,0.000718674366433263,650,904443,WHS3_62,Measles
emr,irn,tb_tot_newrel,0.00181500755324639,31439,17321691,TB_tot_newrel,Tuberculosis
emr,irn,whs3_40,0.00146348079104404,1187,811080,WHS3_40,Colera
emr,irn,whs3_41,0.0298266827891979,296,9924,WHS3_41,Diphtheria
emr,irn,whs3_43,0.00428658755933679,1704,397519,WHS3_43,Pertussis
emr,irn,whs3_45,0.000163410638032536,114,697629,WHS3_45,Leprosy
emr,irn,whs3_46,0.00114292245271158,40,34998,WHS3_46,Total tetanus
emr,irn,whs3_48,0.000122476358548884,8034,65596333,WHS3_48,Malaria
emr,irn,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
emr,irn,whs3_55,0.119512195121951,49,410,WHS3_55,Congenital Rubella Syndrome
emr,irn,whs3_56,0.000577533930118394,8,13852,WHS3_56,Neonatal tetanus
emr,irn,whs3_57,0.000176365711940279,55,311852,WHS3_57,Rubella
emr,irn,whs3_62,0.000965234956763444,873,904443,WHS3_62,Measles
emr,irq,tb_tot_newrel,0.0016123714480301,27929,17321691,TB_tot_newrel,Tuberculosis
emr,irq,whs3_40,7.39754401538689e-06,6,811080,WHS3_40,Colera
emr,irq,whs3_41,0.00151148730350665,15,9924,WHS3_41,Diphtheria
emr,irq,whs3_43,0.0239586032365749,9524,397519,WHS3_43,Pertussis
emr,irq,whs3_45,2.86685329881642e-06,2,697629,WHS3_45,Leprosy
emr,irq,whs3_46,0.00280016000914338,98,34998,WHS3_46,Total tetanus
emr,irq,whs3_48,0,0,65596333,WHS3_48,Malaria
emr,irq,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
emr,irq,whs3_50,0,0,3464,WHS3_50,Yellow fever
emr,irq,whs3_51,0,0,142,WHS3_51,H5N1
emr,irq,whs3_53,0.00323094125179149,6071,1879019,WHS3_53,Mumps
emr,irq,whs3_55,0.0024390243902439,1,410,WHS3_55,Congenital Rubella Syndrome
emr,irq,whs3_56,0.00274328616806237,38,13852,WHS3_56,Neonatal tetanus
emr,irq,whs3_57,0.000641329861601016,200,311852,WHS3_57,Rubella
emr,irq,whs3_62,0.0340928062907226,30835,904443,WHS3_62,Measles
emr,jor,tb_tot_newrel,5.8827974705241e-05,1019,17321691,TB_tot_newrel,Tuberculosis
emr,jor,whs3_41,0,0,9924,WHS3_41,Diphtheria
emr,jor,whs3_42,0,0,23404,WHS3_42,Japanese encephalitis
emr,jor,whs3_43,1.50936181666788e-05,6,397519,WHS3_43,Pertussis
emr,jor,whs3_45,0,0,697629,WHS3_45,Leprosy
emr,jor,whs3_46,0,0,34998,WHS3_46,Total tetanus
emr,jor,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
emr,jor,whs3_50,0,0,3464,WHS3_50,Yellow fever
emr,jor,whs3_53,0.00025917779437036,487,1879019,WHS3_53,Mumps
emr,jor,whs3_55,0,0,410,WHS3_55,Congenital Rubella Syndrome
emr,jor,whs3_56,0,0,13852,WHS3_56,Neonatal tetanus
emr,jor,whs3_57,9.61994792401524e-06,3,311852,WHS3_57,Rubella
emr,jor,whs3_62,0,0,904443,WHS3_62,Measles
emr,kwt,tb_tot_newrel,0.000147907037482657,2562,17321691,TB_tot_newrel,Tuberculosis
emr,kwt,whs3_41,0,0,9924,WHS3_41,Diphtheria
emr,kwt,whs3_42,0,0,23404,WHS3_42,Japanese encephalitis
emr,kwt,whs3_43,0.000143389372583449,57,397519,WHS3_43,Pertussis
emr,kwt,whs3_45,5.4470212677512e-05,38,697629,WHS3_45,Leprosy
emr,kwt,whs3_46,0,0,34998,WHS3_46,Total tetanus
emr,kwt,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
emr,kwt,whs3_50,0,0,3464,WHS3_50,Yellow fever
emr,kwt,whs3_53,8.14254672251851e-05,153,1879019,WHS3_53,Mumps
emr,kwt,whs3_55,0.0024390243902439,1,410,WHS3_55,Congenital Rubella Syndrome
emr,kwt,whs3_56,0,0,13852,WHS3_56,Neonatal tetanus
emr,kwt,whs3_57,0.000205225555712325,64,311852,WHS3_57,Rubella
emr,kwt,whs3_62,4.97543792146105e-05,45,904443,WHS3_62,Measles
emr,lbn,tb_tot_newrel,8.70584748336638e-05,1508,17321691,TB_tot_newrel,Tuberculosis
emr,lbn,whs3_41,0,0,9924,WHS3_41,Diphtheria
emr,lbn,whs3_42,0,0,23404,WHS3_42,Japanese encephalitis
emr,lbn,whs3_43,0.000228919875527962,91,397519,WHS3_43,Pertussis
emr,lbn,whs3_45,8.60055989644926e-06,6,697629,WHS3_45,Leprosy
emr,lbn,whs3_46,0.000142865306588948,5,34998,WHS3_46,Total tetanus
emr,lbn,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
emr,lbn,whs3_50,0,0,3464,WHS3_50,Yellow fever
emr,lbn,whs3_53,9.31337043425319e-05,175,1879019,WHS3_53,Mumps
emr,lbn,whs3_55,0,0,410,WHS3_55,Congenital Rubella Syndrome
emr,lbn,whs3_56,7.21917412647993e-05,1,13852,WHS3_56,Neonatal tetanus
emr,lbn,whs3_57,9.61994792401524e-05,30,311852,WHS3_57,Rubella
emr,lbn,whs3_62,4.7543073471739e-05,43,904443,WHS3_62,Measles
emr,lby,tb_tot_newrel,0.000208640137963436,3614,17321691,TB_tot_newrel,Tuberculosis
emr,lby,whs3_41,0,0,9924,WHS3_41,Diphtheria
emr,lby,whs3_43,4.02496484444769e-05,16,397519,WHS3_43,Pertussis
emr,lby,whs3_45,2.15013997411231e-05,15,697629,WHS3_45,Leprosy
emr,lby,whs3_46,0,0,34998,WHS3_46,Total tetanus
emr,lby,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
emr,lby,whs3_50,0,0,3464,WHS3_50,Yellow fever
emr,lby,whs3_53,0.000397015676797308,746,1879019,WHS3_53,Mumps
emr,lby,whs3_56,0,0,13852,WHS3_56,Neonatal tetanus
emr,lby,whs3_57,9.61994792401524e-06,3,311852,WHS3_57,Rubella
emr,lby,whs3_62,0.000363759794702375,329,904443,WHS3_62,Measles
emr,mar,tb_tot_newrel,0.00486944375119034,84347,17321691,TB_tot_newrel,Tuberculosis
emr,mar,whs3_41,0,0,9924,WHS3_41,Diphtheria
emr,mar,whs3_42,0,0,23404,WHS3_42,Japanese encephalitis
emr,mar,whs3_43,0.000309419172416916,123,397519,WHS3_43,Pertussis
emr,mar,whs3_45,0.000189212317721884,132,697629,WHS3_45,Leprosy
emr,mar,whs3_46,0.0022001257214698,77,34998,WHS3_46,Total tetanus
emr,mar,whs3_48,6.09790184460464e-08,4,65596333,WHS3_48,Malaria
emr,mar,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
emr,mar,whs3_50,0,0,3464,WHS3_50,Yellow fever
emr,mar,whs3_56,0.000866300895177592,12,13852,WHS3_56,Neonatal tetanus
emr,mar,whs3_57,4.1686441004066e-05,13,311852,WHS3_57,Rubella
emr,mar,whs3_62,0.00270774388214625,2449,904443,WHS3_62,Measles
emr,omn,tb_tot_newrel,5.64032691727384e-05,977,17321691,TB_tot_newrel,Tuberculosis
emr,omn,whs3_41,0,0,9924,WHS3_41,Diphtheria
emr,omn,whs3_42,0,0,23404,WHS3_42,Japanese encephalitis
emr,omn,whs3_43,0.000397465278389209,158,397519,WHS3_43,Pertussis
emr,omn,whs3_45,1.00339865458575e-05,7,697629,WHS3_45,Leprosy
emr,omn,whs3_46,0.000171438367906738,6,34998,WHS3_46,Total tetanus
emr,omn,whs3_48,5.64055920625929e-07,37,65596333,WHS3_48,Malaria
emr,omn,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
emr,omn,whs3_50,0,0,3464,WHS3_50,Yellow fever
emr,omn,whs3_53,0.000708348345599486,1331,1879019,WHS3_53,Mumps
emr,omn,whs3_55,0,0,410,WHS3_55,Congenital Rubella Syndrome
emr,omn,whs3_56,0,0,13852,WHS3_56,Neonatal tetanus
emr,omn,whs3_57,7.05462847761117e-05,22,311852,WHS3_57,Rubella
emr,omn,whs3_62,2.98526275287663e-05,27,904443,WHS3_62,Measles
emr,pak,tb_tot_newrel,0.0454048048773067,786488,17321691,TB_tot_newrel,Tuberculosis
emr,pak,whs3_40,0.000649750949351482,527,811080,WHS3_40,Colera
emr,pak,whs3_41,0.00937122128174123,93,9924,WHS3_41,Diphtheria
emr,pak,whs3_43,0.00107919369891754,429,397519,WHS3_43,Pertussis
emr,pak,whs3_45,0.0019379928299999,1352,697629,WHS3_45,Leprosy
emr,pak,whs3_46,0.0540316589519401,1891,34998,WHS3_46,Total tetanus
emr,pak,whs3_48,0.0109966970257316,721343,65596333,WHS3_48,Malaria
emr,pak,whs3_49,0.242805755395683,405,1668,WHS3_49,Poliomyelitis
emr,pak,whs3_51,0,0,142,WHS3_51,H5N1
emr,pak,whs3_56,0.12951198382905,1794,13852,WHS3_56,Neonatal tetanus
emr,pak,whs3_57,0.00060605671921296,189,311852,WHS3_57,Rubella
emr,pak,whs3_62,0.0105810979796405,9570,904443,WHS3_62,Measles
emr,qat,tb_tot_newrel,0.000101144859355822,1752,17321691,TB_tot_newrel,Tuberculosis
emr,qat,whs3_41,0,0,9924,WHS3_41,Diphtheria
emr,qat,whs3_42,0,0,23404,WHS3_42,Japanese encephalitis
emr,qat,whs3_43,5.03120605555961e-05,20,397519,WHS3_43,Pertussis
emr,qat,whs3_45,0.00015194322483727,106,697629,WHS3_45,Leprosy
emr,qat,whs3_46,0,0,34998,WHS3_46,Total tetanus
emr,qat,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
emr,qat,whs3_50,0,0,3464,WHS3_50,Yellow fever
emr,qat,whs3_53,0.000492810344121055,926,1879019,WHS3_53,Mumps
emr,qat,whs3_55,0,0,410,WHS3_55,Congenital Rubella Syndrome
emr,qat,whs3_56,0,0,13852,WHS3_56,Neonatal tetanus
emr,qat,whs3_57,0.000169952413324269,53,311852,WHS3_57,Rubella
emr,qat,whs3_62,0.000561671658689381,508,904443,WHS3_62,Measles
emr,sau,tb_tot_newrel,0.000715692249677009,12397,17321691,TB_tot_newrel,Tuberculosis
emr,sau,whs3_41,0.00030229746070133,3,9924,WHS3_41,Diphtheria
emr,sau,whs3_42,0,0,23404,WHS3_42,Japanese encephalitis
emr,sau,whs3_43,3.52184423889173e-05,14,397519,WHS3_43,Pertussis
emr,sau,whs3_45,3.72690928846135e-05,26,697629,WHS3_45,Leprosy
emr,sau,whs3_46,0.00145722612720727,51,34998,WHS3_46,Total tetanus
emr,sau,whs3_48,2.37818171939581e-06,156,65596333,WHS3_48,Malaria
emr,sau,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
emr,sau,whs3_50,0,0,3464,WHS3_50,Yellow fever
emr,sau,whs3_53,0.000411917069492113,774,1879019,WHS3_53,Mumps
emr,sau,whs3_55,0,0,410,WHS3_55,Congenital Rubella Syndrome
emr,sau,whs3_56,0.00202136875541438,28,13852,WHS3_56,Neonatal tetanus
emr,sau,whs3_57,0.000150712517476239,47,311852,WHS3_57,Rubella
emr,sau,whs3_62,0.000860197933977044,778,904443,WHS3_62,Measles
emr,sdn,tb_tot_newrel,0.00412661789198295,71480,17321691,TB_tot_newrel,Tuberculosis
emr,sdn,whs3_40,0.0168676332790847,13681,811080,WHS3_40,Colera
emr,sdn,whs3_41,0.0199516324062878,198,9924,WHS3_41,Diphtheria
emr,sdn,whs3_43,0.000872914250639592,347,397519,WHS3_43,Pertussis
emr,sdn,whs3_45,0.00745381857692269,5200,697629,WHS3_45,Leprosy
emr,sdn,whs3_46,0.0172009829133093,602,34998,WHS3_46,Total tetanus
emr,sdn,whs3_47,0.0167271847010409,2764,165240,WHS3_47,Meningitis
emr,sdn,whs3_48,0.029556911359664,1938825,65596333,WHS3_48,Malaria
emr,sdn,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
emr,sdn,whs3_56,0.0415824429685244,576,13852,WHS3_56,Neonatal tetanus
emr,sdn,whs3_57,0.00295011736336467,920,311852,WHS3_57,Rubella
emr,sdn,whs3_62,0.00703637487381737,6364,904443,WHS3_62,Measles
emr,som,tb_tot_newrel,0.00189744754135148,32867,17321691,TB_tot_newrel,Tuberculosis
emr,som,whs3_40,0.0959757360556295,77844,811080,WHS3_40,Colera
emr,som,whs3_43,0.0113604632734536,4516,397519,WHS3_43,Pertussis
emr,som,whs3_45,0.000589138352906774,411,697629,WHS3_45,Leprosy
emr,som,whs3_46,0.00817189553688782,286,34998,WHS3_46,Total tetanus
emr,som,whs3_48,0.000809587938398935,53106,65596333,WHS3_48,Malaria
emr,som,whs3_49,0.00479616306954436,8,1668,WHS3_49,Poliomyelitis
emr,som,whs3_56,0.0259890268553278,360,13852,WHS3_56,Neonatal tetanus
emr,som,whs3_62,0.0192671069376401,17426,904443,WHS3_62,Measles
emr,ssd,tb_tot_newrel,0.000416645234001692,7217,17321691,TB_tot_newrel,Tuberculosis
emr,ssd,whs3_45,0.00257873454228537,1799,697629,WHS3_45,Leprosy
emr,ssd,whs3_48,0.0154323718065155,1012307,65596333,WHS3_48,Malaria
emr,ssd,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
emr,ssd,whs3_50,0.0369515011547344,128,3464,WHS3_50,Yellow fever
emr,ssd,whs3_56,0.00324862835691597,45,13852,WHS3_56,Neonatal tetanus
emr,ssd,whs3_62,0.00138870000652335,1256,904443,WHS3_62,Measles
emr,syr,tb_tot_newrel,0.000641450075515145,11111,17321691,TB_tot_newrel,Tuberculosis
emr,syr,whs3_41,0,0,9924,WHS3_41,Diphtheria
emr,syr,whs3_42,0,0,23404,WHS3_42,Japanese encephalitis
emr,syr,whs3_43,0.000450292941972585,179,397519,WHS3_43,Pertussis
emr,syr,whs3_45,1.00339865458575e-05,7,697629,WHS3_45,Leprosy
emr,syr,whs3_46,0.000400022858449054,14,34998,WHS3_46,Total tetanus
emr,syr,whs3_48,0,0,65596333,WHS3_48,Malaria
emr,syr,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
emr,syr,whs3_50,0,0,3464,WHS3_50,Yellow fever
emr,syr,whs3_53,0.000204361956957327,384,1879019,WHS3_53,Mumps
emr,syr,whs3_55,0,0,410,WHS3_55,Congenital Rubella Syndrome
emr,syr,whs3_56,0.000794109153912792,11,13852,WHS3_56,Neonatal tetanus
emr,syr,whs3_57,9.29928299321473e-05,29,311852,WHS3_57,Rubella
emr,syr,whs3_62,6.74448251575832e-05,61,904443,WHS3_62,Measles
emr,tun,tb_tot_newrel,0.000435176912000104,7538,17321691,TB_tot_newrel,Tuberculosis
emr,tun,whs3_41,0,0,9924,WHS3_41,Diphtheria
emr,tun,whs3_43,3.01872363333576e-05,12,397519,WHS3_43,Pertussis
emr,tun,whs3_45,8.60055989644926e-06,6,697629,WHS3_45,Leprosy
emr,tun,whs3_46,0.000171438367906738,6,34998,WHS3_46,Total tetanus
emr,tun,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
emr,tun,whs3_55,0.0048780487804878,2,410,WHS3_55,Congenital Rubella Syndrome
emr,tun,whs3_56,0,0,13852,WHS3_56,Neonatal tetanus
emr,tun,whs3_57,0.00428729012480279,1337,311852,WHS3_57,Rubella
emr,tun,whs3_62,1.43734873286653e-05,13,904443,WHS3_62,Measles
emr,yem,tb_tot_newrel,0.00150758953037553,26114,17321691,TB_tot_newrel,Tuberculosis
emr,yem,whs3_40,0.0392612319376634,31844,811080,WHS3_40,Colera
emr,yem,whs3_41,0.00090689238210399,9,9924,WHS3_41,Diphtheria
emr,yem,whs3_43,0.0183991205451815,7314,397519,WHS3_43,Pertussis
emr,yem,whs3_45,0.00146926231564342,1025,697629,WHS3_45,Leprosy
emr,yem,whs3_46,0.00460026287216412,161,34998,WHS3_46,Total tetanus
emr,yem,whs3_48,0.00385010851140109,252553,65596333,WHS3_48,Malaria
emr,yem,whs3_49,0.00119904076738609,2,1668,WHS3_49,Poliomyelitis
emr,yem,whs3_50,0,0,3464,WHS3_50,Yellow fever
emr,yem,whs3_53,0.00704303681868039,13234,1879019,WHS3_53,Mumps
emr,yem,whs3_56,0.0116228703436327,161,13852,WHS3_56,Neonatal tetanus
emr,yem,whs3_57,0.0024017803316958,749,311852,WHS3_57,Rubella
emr,yem,whs3_62,0.00366634492168108,3316,904443,WHS3_62,Measles
eur,alb,tb_tot_newrel,7.43576363300789e-05,1288,17321691,TB_tot_newrel,Tuberculosis
eur,alb,whs3_41,0,0,9924,WHS3_41,Diphtheria
eur,alb,whs3_42,0,0,23404,WHS3_42,Japanese encephalitis
eur,alb,whs3_43,2.5156030277798e-05,10,397519,WHS3_43,Pertussis
eur,alb,whs3_45,0,0,697629,WHS3_45,Leprosy
eur,alb,whs3_46,2.85730613177896e-05,1,34998,WHS3_46,Total tetanus
eur,alb,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
eur,alb,whs3_50,0,0,3464,WHS3_50,Yellow fever
eur,alb,whs3_53,2.28842816384507e-05,43,1879019,WHS3_53,Mumps
eur,alb,whs3_55,0,0,410,WHS3_55,Congenital Rubella Syndrome
eur,alb,whs3_56,0,0,13852,WHS3_56,Neonatal tetanus
eur,alb,whs3_57,1.60332465400254e-05,5,311852,WHS3_57,Rubella
eur,alb,whs3_62,1.10565287143579e-05,10,904443,WHS3_62,Measles
eur,and,tb_tot_newrel,1.03915951392967e-06,18,17321691,TB_tot_newrel,Tuberculosis
eur,and,whs3_41,0,0,9924,WHS3_41,Diphtheria
eur,and,whs3_43,1.00624121111192e-05,4,397519,WHS3_43,Pertussis
eur,and,whs3_45,0,0,697629,WHS3_45,Leprosy
eur,and,whs3_46,0,0,34998,WHS3_46,Total tetanus
eur,and,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
eur,and,whs3_50,0,0,3464,WHS3_50,Yellow fever
eur,and,whs3_53,0,0,1879019,WHS3_53,Mumps
eur,and,whs3_55,0,0,410,WHS3_55,Congenital Rubella Syndrome
eur,and,whs3_56,0,0,13852,WHS3_56,Neonatal tetanus
eur,and,whs3_57,0,0,311852,WHS3_57,Rubella
eur,and,whs3_62,0,0,904443,WHS3_62,Measles
eur,arm,tb_tot_newrel,0.00024426021685758,4231,17321691,TB_tot_newrel,Tuberculosis
eur,arm,whs3_41,0.000100765820233777,1,9924,WHS3_41,Diphtheria
eur,arm,whs3_42,0,0,23404,WHS3_42,Japanese encephalitis
eur,arm,whs3_43,4.02496484444769e-05,16,397519,WHS3_43,Pertussis
eur,arm,whs3_45,0,0,697629,WHS3_45,Leprosy
eur,arm,whs3_46,8.57191839533688e-05,3,34998,WHS3_46,Total tetanus
eur,arm,whs3_48,0,0,65596333,WHS3_48,Malaria
eur,arm,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
eur,arm,whs3_50,0,0,3464,WHS3_50,Yellow fever
eur,arm,whs3_53,6.59918819341369e-05,124,1879019,WHS3_53,Mumps
eur,arm,whs3_55,0,0,410,WHS3_55,Congenital Rubella Syndrome
eur,arm,whs3_56,0,0,13852,WHS3_56,Neonatal tetanus
eur,arm,whs3_57,1.28265972320203e-05,4,311852,WHS3_57,Rubella
eur,arm,whs3_62,2.21130574287158e-06,2,904443,WHS3_62,Measles
eur,aut,tb_tot_newrel,6.92195698445377e-05,1199,17321691,TB_tot_newrel,Tuberculosis
eur,aut,whs3_41,0,0,9924,WHS3_41,Diphtheria
eur,aut,whs3_42,0,0,23404,WHS3_42,Japanese encephalitis
eur,aut,whs3_43,0.0022791363431685,906,397519,WHS3_43,Pertussis
eur,aut,whs3_45,0,0,697629,WHS3_45,Leprosy
eur,aut,whs3_46,0,0,34998,WHS3_46,Total tetanus
eur,aut,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
eur,aut,whs3_50,0,0,3464,WHS3_50,Yellow fever
eur,aut,whs3_57,0.0008209022228493,256,311852,WHS3_57,Rubella
eur,aut,whs3_62,0.000186855335272648,169,904443,WHS3_62,Measles
eur,aze,tb_tot_newrel,0.00116720705847945,20218,17321691,TB_tot_newrel,Tuberculosis
eur,aze,whs3_41,0,0,9924,WHS3_41,Diphtheria
eur,aze,whs3_42,0,0,23404,WHS3_42,Japanese encephalitis
eur,aze,whs3_43,0.000118233342305651,47,397519,WHS3_43,Pertussis
eur,aze,whs3_45,0,0,697629,WHS3_45,Leprosy
eur,aze,whs3_46,0,0,34998,WHS3_46,Total tetanus
eur,aze,whs3_48,2.01230760871953e-06,132,65596333,WHS3_48,Malaria
eur,aze,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
eur,aze,whs3_50,0,0,3464,WHS3_50,Yellow fever
eur,aze,whs3_51,0,0,142,WHS3_51,H5N1
eur,aze,whs3_53,0.000243744209079312,458,1879019,WHS3_53,Mumps
eur,aze,whs3_55,0,0,410,WHS3_55,Congenital Rubella Syndrome
eur,aze,whs3_56,0,0,13852,WHS3_56,Neonatal tetanus
eur,aze,whs3_57,3.20664930800508e-06,1,311852,WHS3_57,Rubella
eur,aze,whs3_62,0,0,904443,WHS3_62,Measles
eur,bel,tb_tot_newrel,9.35243562536706e-05,1620,17321691,TB_tot_newrel,Tuberculosis
eur,bel,whs3_41,0,0,9924,WHS3_41,Diphtheria
eur,bel,whs3_42,0,0,23404,WHS3_42,Japanese encephalitis
eur,bel,whs3_43,0.000593682314556034,236,397519,WHS3_43,Pertussis
eur,bel,whs3_46,5.71461226355792e-05,2,34998,WHS3_46,Total tetanus
eur,bel,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
eur,bel,whs3_50,0,0,3464,WHS3_50,Yellow fever
eur,bel,whs3_53,5.58802226055192e-05,105,1879019,WHS3_53,Mumps
eur,bel,whs3_55,0,0,410,WHS3_55,Congenital Rubella Syndrome
eur,bel,whs3_56,0,0,13852,WHS3_56,Neonatal tetanus
eur,bel,whs3_62,0.000717568713561828,649,904443,WHS3_62,Measles
eur,bgr,tb_tot_newrel,0.000419531788207052,7267,17321691,TB_tot_newrel,Tuberculosis
eur,bgr,whs3_41,0,0,9924,WHS3_41,Diphtheria
eur,bgr,whs3_42,0,0,23404,WHS3_42,Japanese encephalitis
eur,bgr,whs3_43,0.000882976662750711,351,397519,WHS3_43,Pertussis
eur,bgr,whs3_46,0.000171438367906738,6,34998,WHS3_46,Total tetanus
eur,bgr,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
eur,bgr,whs3_50,0,0,3464,WHS3_50,Yellow fever
eur,bgr,whs3_53,0.000833945798312843,1567,1879019,WHS3_53,Mumps
eur,bgr,whs3_55,0,0,410,WHS3_55,Congenital Rubella Syndrome
eur,bgr,whs3_56,0,0,13852,WHS3_56,Neonatal tetanus
eur,bgr,whs3_57,0.00039762451419263,124,311852,WHS3_57,Rubella
eur,bgr,whs3_62,0.0269889865917476,24410,904443,WHS3_62,Measles
eur,bih,tb_tot_newrel,0.000254363156576341,4406,17321691,TB_tot_newrel,Tuberculosis
eur,bih,whs3_41,0,0,9924,WHS3_41,Diphtheria
eur,bih,whs3_42,0,0,23404,WHS3_42,Japanese encephalitis
eur,bih,whs3_43,0.000213826257361283,85,397519,WHS3_43,Pertussis
eur,bih,whs3_45,0,0,697629,WHS3_45,Leprosy
eur,bih,whs3_46,5.71461226355792e-05,2,34998,WHS3_46,Total tetanus
eur,bih,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
eur,bih,whs3_50,0,0,3464,WHS3_50,Yellow fever
eur,bih,whs3_53,0.00473225656579311,8892,1879019,WHS3_53,Mumps
eur,bih,whs3_55,0,0,410,WHS3_55,Congenital Rubella Syndrome
eur,bih,whs3_56,0,0,13852,WHS3_56,Neonatal tetanus
eur,bih,whs3_57,0.010703795390121,3338,311852,WHS3_57,Rubella
eur,bih,whs3_62,8.51352711005558e-05,77,904443,WHS3_62,Measles
eur,blr,tb_tot_newrel,0.000863079707402701,14950,17321691,TB_tot_newrel,Tuberculosis
eur,blr,whs3_41,0.000403063280935107,4,9924,WHS3_41,Diphtheria
eur,blr,whs3_42,0,0,23404,WHS3_42,Japanese encephalitis
eur,blr,whs3_43,0.00089555467788961,356,397519,WHS3_43,Pertussis
eur,blr,whs3_45,0,0,697629,WHS3_45,Leprosy
eur,blr,whs3_46,8.57191839533688e-05,3,34998,WHS3_46,Total tetanus
eur,blr,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
eur,blr,whs3_50,0,0,3464,WHS3_50,Yellow fever
eur,blr,whs3_53,0.000163915319642856,308,1879019,WHS3_53,Mumps
eur,blr,whs3_55,0,0,410,WHS3_55,Congenital Rubella Syndrome
eur,blr,whs3_56,0,0,13852,WHS3_56,Neonatal tetanus
eur,blr,whs3_57,7.37529340841168e-05,23,311852,WHS3_57,Rubella
eur,blr,whs3_62,5.63882964432253e-05,51,904443,WHS3_62,Measles
eur,che,tb_tot_newrel,5.97516720509562e-05,1035,17321691,TB_tot_newrel,Tuberculosis
eur,che,whs3_41,0,0,9924,WHS3_41,Diphtheria
eur,che,whs3_42,0,0,23404,WHS3_42,Japanese encephalitis
eur,che,whs3_43,0.0188670227083485,7500,397519,WHS3_43,Pertussis
eur,che,whs3_46,0.000142865306588948,5,34998,WHS3_46,Total tetanus
eur,che,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
eur,che,whs3_50,0,0,3464,WHS3_50,Yellow fever
eur,che,whs3_53,0.00117082371173469,2200,1879019,WHS3_53,Mumps
eur,che,whs3_55,0,0,410,WHS3_55,Congenital Rubella Syndrome
eur,che,whs3_56,0,0,13852,WHS3_56,Neonatal tetanus
eur,che,whs3_57,0.000179572361248284,56,311852,WHS3_57,Rubella
eur,che,whs3_62,0.00183096115509767,1656,904443,WHS3_62,Measles
eur,cyp,tb_tot_newrel,4.38756239214751e-06,76,17321691,TB_tot_newrel,Tuberculosis
