"COUNTRY","REGION","GHO","probability","gho_country_count","disease_on_world_count","code","name"
"1871","SVN","EUR","WHS3_42",0,0,23404,"WHS3_42","Japanese encephalitis"
"1872","SVN","EUR","WHS3_43",0.961717098163509,1336,397519,"WHS3_43","Pertussis"
"1873","SVN","EUR","WHS3_45",0,0,697629,"WHS3_45","Leprosy"
"1874","SVN","EUR","WHS3_46",0.0163525520168672,2,34998,"WHS3_46","Total tetanus"
"1875","SVN","EUR","WHS3_49",0,0,1668,"WHS3_49","Poliomyelitis"
"1876","SVN","EUR","WHS3_50",0,0,3464,"WHS3_50","Yellow fever"
"1877","SVN","EUR","WHS3_53",0.00548239218376914,36,1879019,"WHS3_53","Mumps"
"1878","SVN","EUR","WHS3_55",0,0,410,"WHS3_55","Congenital Rubella Syndrome"
"1879","SVN","EUR","WHS3_56",0,0,13852,"WHS3_56","Neonatal tetanus"
"1880","SVN","EUR","WHS3_57",0,0,311852,"WHS3_57","Rubella"
"1881","SVN","EUR","WHS3_62",0.00759326943304974,24,904443,"WHS3_62","Measles"
"1882","SWE","EUR","TB_tot_newrel",0.0176619915796896,1524,17321691,"TB_tot_newrel","Tuberculosis"
"1883","SWE","EUR","WHS3_40",0.000247503474991435,1,811080,"WHS3_40","Colera"
"1884","SWE","EUR","WHS3_41",0.0606847395695444,3,9924,"WHS3_41","Diphtheria"
"1885","SWE","EUR","WHS3_42",0.00857738499812223,1,23404,"WHS3_42","Japanese encephalitis"
"1886","SWE","EUR","WHS3_43",0.365616400200097,724,397519,"WHS3_43","Pertussis"
"1887","SWE","EUR","WHS3_46",0.0344154154802079,6,34998,"WHS3_46","Total tetanus"
"1888","SWE","EUR","WHS3_49",0,0,1668,"WHS3_49","Poliomyelitis"
"1889","SWE","EUR","WHS3_50",0,0,3464,"WHS3_50","Yellow fever"
"1890","SWE","EUR","WHS3_53",0.010256166316371,96,1879019,"WHS3_53","Mumps"
"1891","SWE","EUR","WHS3_55",0.489622240234275,1,410,"WHS3_55","Congenital Rubella Syndrome"
"1892","SWE","EUR","WHS3_56",0,0,13852,"WHS3_56","Neonatal tetanus"
"1893","SWE","EUR","WHS3_57",0.00514975356248612,8,311852,"WHS3_57","Rubella"
"1894","SWE","EUR","WHS3_62",0.00776840458421575,35,904443,"WHS3_62","Measles"
"1895","TJK","EUR","TB_tot_newrel",0.00387356684326416,18712,17321691,"TB_tot_newrel","Tuberculosis"
"1896","TJK","EUR","WHS3_41",0,0,9924,"WHS3_41","Diphtheria"
"1897","TJK","EUR","WHS3_43",0.00066750567350331,74,397519,"WHS3_43","Pertussis"
"1898","TJK","EUR","WHS3_45",0,0,697629,"WHS3_45","Leprosy"
"1899","TJK","EUR","WHS3_46",0.000717192841435547,7,34998,"WHS3_46","Total tetanus"
"1900","TJK","EUR","WHS3_48",1.85857669860706e-05,340,65596333,"WHS3_48","Malaria"
"1901","TJK","EUR","WHS3_49",0.984578991055933,458,1668,"WHS3_49","Poliomyelitis"
"1902","TJK","EUR","WHS3_53",0.00801301278988762,4199,1879019,"WHS3_53","Mumps"
"1903","TJK","EUR","WHS3_55",0,0,410,"WHS3_55","Congenital Rubella Syndrome"
"1904","TJK","EUR","WHS3_56",0,0,13852,"WHS3_56","Neonatal tetanus"
"1905","TJK","EUR","WHS3_57",0.00212718042392996,185,311852,"WHS3_57","Rubella"
"1906","TJK","EUR","WHS3_62",3.96460506072503e-06,1,904443,"WHS3_62","Measles"
"1907","TKM","EUR","TB_tot_newrel",0.115254748374561,6387,17321691,"TB_tot_newrel","Tuberculosis"
"1908","TKM","EUR","WHS3_41",0.283470553419738,9,9924,"WHS3_41","Diphtheria"
"1909","TKM","EUR","WHS3_43",0,0,397519,"WHS3_43","Pertussis"
"1910","TKM","EUR","WHS3_46",0,0,34998,"WHS3_46","Total tetanus"
"1911","TKM","EUR","WHS3_48",0,0,65596333,"WHS3_48","Malaria"
"1912","TKM","EUR","WHS3_49",0.562182608340824,3,1668,"WHS3_49","Poliomyelitis"
"1913","TKM","EUR","WHS3_53",0.0390920898648774,235,1879019,"WHS3_53","Mumps"
"1914","TKM","EUR","WHS3_55",0,0,410,"WHS3_55","Congenital Rubella Syndrome"
"1915","TKM","EUR","WHS3_56",0,0,13852,"WHS3_56","Neonatal tetanus"
"1916","TKM","EUR","WHS3_57",0,0,311852,"WHS3_57","Rubella"
"1917","TKM","EUR","WHS3_62",0,0,904443,"WHS3_62","Measles"
"1918","TUR","EUR","TB_tot_newrel",0.141690716140201,47690,17321691,"TB_tot_newrel","Tuberculosis"
"1919","TUR","EUR","WHS3_41",0.00518582198191107,1,9924,"WHS3_41","Diphtheria"
"1920","TUR","EUR","WHS3_43",0.0389684349726532,301,397519,"WHS3_43","Pertussis"
"1921","TUR","EUR","WHS3_45",0.000737700086270575,10,697629,"WHS3_45","Leprosy"
"1922","TUR","EUR","WHS3_46",0.0896996953613811,61,34998,"WHS3_46","Total tetanus"
"1923","TUR","EUR","WHS3_48",2.9813186344463e-05,38,65596333,"WHS3_48","Malaria"
"1924","TUR","EUR","WHS3_49",0,0,1668,"WHS3_49","Poliomyelitis"
"1925","TUR","EUR","WHS3_50",0,0,3464,"WHS3_50","Yellow fever"
"1926","TUR","EUR","WHS3_51",0,0,142,"WHS3_51","H5N1"
"1927","TUR","EUR","WHS3_53",0.14554414474247,5314,1879019,"WHS3_53","Mumps"
"1928","TUR","EUR","WHS3_55",0.251044377309685,2,410,"WHS3_55","Congenital Rubella Syndrome"
"1929","TUR","EUR","WHS3_56",0.00743056560041662,2,13852,"WHS3_56","Neonatal tetanus"
"1930","TUR","EUR","WHS3_57",0.312726756523543,1895,311852,"WHS3_57","Rubella"
"1931","TUR","EUR","WHS3_62",0.00694197409512289,122,904443,"WHS3_62","Measles"
"1932","UKR","EUR","TB_tot_newrel",0.130707039554466,104169,17321691,"TB_tot_newrel","Tuberculosis"
"1933","UKR","EUR","WHS3_40",0.000884302835471245,33,811080,"WHS3_40","Colera"
"1934","UKR","EUR","WHS3_41",0.0547525087478486,25,9924,"WHS3_41","Diphtheria"
"1935","UKR","EUR","WHS3_42",0,0,23404,"WHS3_42","Japanese encephalitis"
"1936","UKR","EUR","WHS3_43",0.218920760299946,4004,397519,"WHS3_43","Pertussis"
"1937","UKR","EUR","WHS3_46",0.0155255699415295,25,34998,"WHS3_46","Total tetanus"
"1938","UKR","EUR","WHS3_49",0,0,1668,"WHS3_49","Poliomyelitis"
"1939","UKR","EUR","WHS3_50",0,0,3464,"WHS3_50","Yellow fever"
"1940","UKR","EUR","WHS3_53",0.0220466442825073,1906,1879019,"WHS3_53","Mumps"
"1941","UKR","EUR","WHS3_55",0.106022223768517,2,410,"WHS3_55","Congenital Rubella Syndrome"
"1942","UKR","EUR","WHS3_56",0,0,13852,"WHS3_56","Neonatal tetanus"
"1943","UKR","EUR","WHS3_57",0.418170591290984,6000,311852,"WHS3_57","Rubella"
"1944","UKR","EUR","WHS3_62",0.0329703592787308,1372,904443,"WHS3_62","Measles"
"1945","UZB","EUR","TB_tot_newrel",0.472017152786621,48924,17321691,"TB_tot_newrel","Tuberculosis"
"1946","UZB","EUR","WHS3_41",0,0,9924,"WHS3_41","Diphtheria"
"1947","UZB","EUR","WHS3_42",0,0,23404,"WHS3_42","Japanese encephalitis"
"1948","UZB","EUR","WHS3_43",0.0437221548917423,104,397519,"WHS3_43","Pertussis"
"1949","UZB","EUR","WHS3_45",0,0,697629,"WHS3_45","Leprosy"
"1950","UZB","EUR","WHS3_46",0,0,34998,"WHS3_46","Total tetanus"
"1951","UZB","EUR","WHS3_48",7.64306940275027e-06,3,65596333,"WHS3_48","Malaria"
"1952","UZB","EUR","WHS3_49",0,0,1668,"WHS3_49","Poliomyelitis"
"1953","UZB","EUR","WHS3_50",0,0,3464,"WHS3_50","Yellow fever"
"1954","UZB","EUR","WHS3_53",0.358604274741517,4032,1879019,"WHS3_53","Mumps"
"1955","UZB","EUR","WHS3_55",0,0,410,"WHS3_55","Congenital Rubella Syndrome"
"1956","UZB","EUR","WHS3_56",0,0,13852,"WHS3_56","Neonatal tetanus"
"1957","UZB","EUR","WHS3_57",0.0160767712147082,30,311852,"WHS3_57","Rubella"
"1958","UZB","EUR","WHS3_62",0.109572003296009,593,904443,"WHS3_62","Measles"
"1959","BGD","SEAR","TB_tot_newrel",0.0925630146978304,465666,17321691,"TB_tot_newrel","Tuberculosis"
"1960","BGD","SEAR","WHS3_41",0.0211639305414014,61,9924,"WHS3_41","Diphtheria"
"1961","BGD","SEAR","WHS3_42",0.0195665744472371,133,23404,"WHS3_42","Japanese encephalitis"
"1962","BGD","SEAR","WHS3_43",0.000666938950947795,77,397519,"WHS3_43","Pertussis"
"1963","BGD","SEAR","WHS3_45",0.0644424623663531,13057,697629,"WHS3_45","Leprosy"
"1964","BGD","SEAR","WHS3_46",0.211026656397321,2145,34998,"WHS3_46","Total tetanus"
"1965","BGD","SEAR","WHS3_48",0.0090029724714657,171519,65596333,"WHS3_48","Malaria"
"1966","BGD","SEAR","WHS3_49",0,0,1668,"WHS3_49","Poliomyelitis"
"1967","BGD","SEAR","WHS3_51",0.121236923743285,5,142,"WHS3_51","H5N1"
"1968","BGD","SEAR","WHS3_56",0.0835179917071849,336,13852,"WHS3_56","Neonatal tetanus"
"1969","BGD","SEAR","WHS3_57",0.349665494685221,31670,311852,"WHS3_57","Rubella"
"1970","BGD","SEAR","WHS3_62",0.0271470399917514,7131,904443,"WHS3_62","Measles"
"1971","BTN","SEAR","TB_tot_newrel",0.111850826397338,3671,17321691,"TB_tot_newrel","Tuberculosis"
"1972","BTN","SEAR","WHS3_41",0,0,9924,"WHS3_41","Diphtheria"
"1973","BTN","SEAR","WHS3_42",0.0676513184521771,3,23404,"WHS3_42","Japanese encephalitis"
"1974","BTN","SEAR","WHS3_43",0,0,397519,"WHS3_43","Pertussis"
"1975","BTN","SEAR","WHS3_45",0.0370694936686419,49,697629,"WHS3_45","Leprosy"
"1976","BTN","SEAR","WHS3_46",0.392080479679063,26,34998,"WHS3_46","Total tetanus"
"1977","BTN","SEAR","WHS3_48",0.0128892619358347,1602,65596333,"WHS3_48","Malaria"
"1978","BTN","SEAR","WHS3_49",0,0,1668,"WHS3_49","Poliomyelitis"
"1979","BTN","SEAR","WHS3_50",0,0,3464,"WHS3_50","Yellow fever"
"1980","BTN","SEAR","WHS3_53",0.134820261598611,480,1879019,"WHS3_53","Mumps"
"1981","BTN","SEAR","WHS3_55",0,0,410,"WHS3_55","Congenital Rubella Syndrome"
"1982","BTN","SEAR","WHS3_56",0,0,13852,"WHS3_56","Neonatal tetanus"
"1983","BTN","SEAR","WHS3_57",0.17769936058424,105,311852,"WHS3_57","Rubella"
"1984","BTN","SEAR","WHS3_62",0.0659389976840947,113,904443,"WHS3_62","Measles"
"1985","IDN","SEAR","TB_tot_newrel",0.083813023824395,912362,17321691,"TB_tot_newrel","Tuberculosis"
"1986","IDN","SEAR","WHS3_41",0.22127224325473,1380,9924,"WHS3_41","Diphtheria"
"1987","IDN","SEAR","WHS3_43",0.0116645036716369,2914,397519,"WHS3_43","Pertussis"
"1988","IDN","SEAR","WHS3_45",0.123842559672403,54295,697629,"WHS3_45","Leprosy"
"1989","IDN","SEAR","WHS3_46",0.0262796283785709,578,34998,"WHS3_46","Total tetanus"
"1990","IDN","SEAR","WHS3_48",0.0184094470189448,758902,65596333,"WHS3_48","Malaria"
"1991","IDN","SEAR","WHS3_49",0,0,1668,"WHS3_49","Poliomyelitis"
"1992","IDN","SEAR","WHS3_50",0,0,3464,"WHS3_50","Yellow fever"
"1993","IDN","SEAR","WHS3_51",0.33617662921922,30,142,"WHS3_51","H5N1"
"1994","IDN","SEAR","WHS3_56",0.0469835072475548,409,13852,"WHS3_56","Neonatal tetanus"
"1995","IDN","SEAR","WHS3_57",0.0273342851509996,5357,311852,"WHS3_57","Rubella"
"1996","IDN","SEAR","WHS3_62",0.104224172561544,59240,904443,"WHS3_62","Measles"
"1997","IND","SEAR","TB_tot_newrel",0.0884944320107502,4015728,17321691,"TB_tot_newrel","Tuberculosis"
"1998","IND","SEAR","WHS3_41",0.254170546710186,6608,9924,"WHS3_41","Diphtheria"
"1999","IND","SEAR","WHS3_42",0.218846518699898,13418,23404,"WHS3_42","Japanese encephalitis"
"2000","IND","SEAR","WHS3_43",0.0707799846862169,73710,397519,"WHS3_43","Pertussis"
"2001","IND","SEAR","WHS3_45",0.212196717749005,387812,697629,"WHS3_45","Leprosy"
"2002","IND","SEAR","WHS3_46",0.0661717640488454,6067,34998,"WHS3_46","Total tetanus"
"2003","IND","SEAR","WHS3_48",0.0260346219714227,4473927,65596333,"WHS3_48","Malaria"
"2004","IND","SEAR","WHS3_49",0.0100692836388531,44,1668,"WHS3_49","Poliomyelitis"
"2005","IND","SEAR","WHS3_56",0.0282733208897579,1026,13852,"WHS3_56","Neonatal tetanus"
"2006","IND","SEAR","WHS3_62",0.0249628095950648,59147,904443,"WHS3_62","Measles"
"2007","LKA","SEAR","TB_tot_newrel",0.0299804007293021,28616,17321691,"TB_tot_newrel","Tuberculosis"
"2008","LKA","SEAR","WHS3_41",0,0,9924,"WHS3_41","Diphtheria"
"2009","LKA","SEAR","WHS3_42",0.10002726959682,129,23404,"WHS3_42","Japanese encephalitis"
"2010","LKA","SEAR","WHS3_43",0.00255651843715806,56,397519,"WHS3_43","Pertussis"
"2011","LKA","SEAR","WHS3_45",0.158160433613954,6080,697629,"WHS3_45","Leprosy"
"2012","LKA","SEAR","WHS3_46",0.02229687618001,43,34998,"WHS3_46","Total tetanus"
"2013","LKA","SEAR","WHS3_48",0.000356055565288872,1287,65596333,"WHS3_48","Malaria"
"2014","LKA","SEAR","WHS3_49",0,0,1668,"WHS3_49","Poliomyelitis"
"2015","LKA","SEAR","WHS3_50",0,0,3464,"WHS3_50","Yellow fever"
"2016","LKA","SEAR","WHS3_53",0.0259414131308015,2686,1879019,"WHS3_53","Mumps"
"2017","LKA","SEAR","WHS3_55",0.61967356867112,14,410,"WHS3_55","Congenital Rubella Syndrome"
"2018","LKA","SEAR","WHS3_56",0.00131010562247411,1,13852,"WHS3_56","Neonatal tetanus"
"2019","LKA","SEAR","WHS3_57",0.0364869700779043,627,311852,"WHS3_57","Rubella"
"2020","LKA","SEAR","WHS3_62",0.00321038837516772,160,904443,"WHS3_62","Measles"
"2021","MDV","SEAR","TB_tot_newrel",0.0599300583132241,282,17321691,"TB_tot_newrel","Tuberculosis"
"2022","MDV","SEAR","WHS3_41",0,0,9924,"WHS3_41","Diphtheria"
"2023","MDV","SEAR","WHS3_42",0,0,23404,"WHS3_42","Japanese encephalitis"
"2024","MDV","SEAR","WHS3_43",0,0,397519,"WHS3_43","Pertussis"
"2025","MDV","SEAR","WHS3_45",0.168853991633387,32,697629,"WHS3_45","Leprosy"
"2026","MDV","SEAR","WHS3_46",0.315546891954205,3,34998,"WHS3_46","Total tetanus"
"2027","MDV","SEAR","WHS3_49",0,0,1668,"WHS3_49","Poliomyelitis"
"2028","MDV","SEAR","WHS3_50",0,0,3464,"WHS3_50","Yellow fever"
"2029","MDV","SEAR","WHS3_53",0.372227373907435,190,1879019,"WHS3_53","Mumps"
"2030","MDV","SEAR","WHS3_55",0,0,410,"WHS3_55","Congenital Rubella Syndrome"
"2031","MDV","SEAR","WHS3_56",0,0,13852,"WHS3_56","Neonatal tetanus"
"2032","MDV","SEAR","WHS3_57",0.0590211068317304,5,311852,"WHS3_57","Rubella"
"2033","MDV","SEAR","WHS3_62",0.0244205773600178,6,904443,"WHS3_62","Measles"
"2034","MMR","SEAR","TB_tot_newrel",0.269890385739751,396670,17321691,"TB_tot_newrel","Tuberculosis"
"2035","MMR","SEAR","WHS3_40",0.000232490191385016,16,811080,"WHS3_40","Colera"
"2036","MMR","SEAR","WHS3_41",0.0356272945186969,30,9924,"WHS3_41","Diphtheria"
"2037","MMR","SEAR","WHS3_42",0.0231641349868444,46,23404,"WHS3_42","Japanese encephalitis"
"2038","MMR","SEAR","WHS3_43",0.000237181297533651,8,397519,"WHS3_43","Pertussis"
"2039","MMR","SEAR","WHS3_45",0.154830418790624,9165,697629,"WHS3_45","Leprosy"
"2040","MMR","SEAR","WHS3_46",0.169384280258095,503,34998,"WHS3_46","Total tetanus"
"2041","MMR","SEAR","WHS3_48",0.237550572681315,1322170,65596333,"WHS3_48","Malaria"
"2042","MMR","SEAR","WHS3_49",0,0,1668,"WHS3_49","Poliomyelitis"
"2043","MMR","SEAR","WHS3_51",0,0,142,"WHS3_51","H5N1"
"2044","MMR","SEAR","WHS3_56",0.0723193955585272,85,13852,"WHS3_56","Neonatal tetanus"
"2045","MMR","SEAR","WHS3_57",0.0047995832843839,127,311852,"WHS3_57","Rubella"
"2046","MMR","SEAR","WHS3_62",0.0319642626928435,2453,904443,"WHS3_62","Measles"
"2047","NPL","SEAR","TB_tot_newrel",0.0283719026909699,105436,17321691,"TB_tot_newrel","Tuberculosis"
"2048","NPL","SEAR","WHS3_40",0.000540199264230285,94,811080,"WHS3_40","Colera"
"2049","NPL","SEAR","WHS3_41",0.242825121500952,517,9924,"WHS3_41","Diphtheria"
"2050","NPL","SEAR","WHS3_42",0.0906173034389986,455,23404,"WHS3_42","Japanese encephalitis"
"2051","NPL","SEAR","WHS3_43",0.0748439638655895,6383,397519,"WHS3_43","Pertussis"
"2052","NPL","SEAR","WHS3_45",0.0714638971293802,10696,697629,"WHS3_45","Leprosy"
"2053","NPL","SEAR","WHS3_46",0.135313244750645,1016,34998,"WHS3_46","Total tetanus"
"2054","NPL","SEAR","WHS3_48",0.000554604223707784,7805,65596333,"WHS3_48","Malaria"
"2055","NPL","SEAR","WHS3_49",0.016766601072704,6,1668,"WHS3_49","Poliomyelitis"
"2056","NPL","SEAR","WHS3_53",0.237952604947559,95925,1879019,"WHS3_53","Mumps"
"2057","NPL","SEAR","WHS3_56",0.0423982459121191,126,13852,"WHS3_56","Neonatal tetanus"
"2058","NPL","SEAR","WHS3_57",0.0442418220524692,2960,311852,"WHS3_57","Rubella"
"2059","NPL","SEAR","WHS3_62",0.0141104891506747,2738,904443,"WHS3_62","Measles"
"2060","PRK","SEAR","TB_tot_newrel",0.907044427329445,252417,17321691,"TB_tot_newrel","Tuberculosis"
"2061","PRK","SEAR","WHS3_41",0,0,9924,"WHS3_41","Diphtheria"
"2062","PRK","SEAR","WHS3_42",0.0265956222735984,10,23404,"WHS3_42","Japanese encephalitis"
"2063","PRK","SEAR","WHS3_43",0.0158148008806676,101,397519,"WHS3_43","Pertussis"
"2064","PRK","SEAR","WHS3_45",0,0,697629,"WHS3_45","Leprosy"
"2065","PRK","SEAR","WHS3_46",0,0,34998,"WHS3_46","Total tetanus"
"2066","PRK","SEAR","WHS3_48",0.0414270988191895,43658,65596333,"WHS3_48","Malaria"
"2067","PRK","SEAR","WHS3_49",0,0,1668,"WHS3_49","Poliomyelitis"
"2068","PRK","SEAR","WHS3_50",0,0,3464,"WHS3_50","Yellow fever"
"2069","PRK","SEAR","WHS3_53",0.00712209125578979,215,1879019,"WHS3_53","Mumps"
"2070","PRK","SEAR","WHS3_55",0,0,410,"WHS3_55","Congenital Rubella Syndrome"
"2071","PRK","SEAR","WHS3_56",0,0,13852,"WHS3_56","Neonatal tetanus"
"2072","PRK","SEAR","WHS3_57",0.00199595944130965,10,311852,"WHS3_57","Rubella"
"2073","PRK","SEAR","WHS3_62",0,0,904443,"WHS3_62","Measles"
"2074","THA","SEAR","TB_tot_newrel",0.13343659199469,196196,17321691,"TB_tot_newrel","Tuberculosis"
"2075","THA","SEAR","WHS3_40",0.0086277555567873,594,811080,"WHS3_40","Colera"
"2076","THA","SEAR","WHS3_41",0.125832895250011,106,9924,"WHS3_41","Diphtheria"
"2077","THA","SEAR","WHS3_42",0.0629209111801718,125,23404,"WHS3_42","Japanese encephalitis"
"2078","THA","SEAR","WHS3_43",0.00136324847349675,46,397519,"WHS3_43","Pertussis"
"2079","THA","SEAR","WHS3_45",0.0166336203361022,985,697629,"WHS3_45","Leprosy"
"2080","THA","SEAR","WHS3_46",0.137001796477769,407,34998,"WHS3_46","Total tetanus"
"2081","THA","SEAR","WHS3_48",0.0155958960322782,86839,65596333,"WHS3_48","Malaria"
"2082","THA","SEAR","WHS3_49",0,0,1668,"WHS3_49","Poliomyelitis"
"2083","THA","SEAR","WHS3_50",0,0,3464,"WHS3_50","Yellow fever"
"2084","THA","SEAR","WHS3_51",0,0,142,"WHS3_51","H5N1"
"2085","THA","SEAR","WHS3_53",0.28494972360831,45449,1879019,"WHS3_53","Mumps"
"2086","THA","SEAR","WHS3_55",0,0,410,"WHS3_55","Congenital Rubella Syndrome"
"2087","THA","SEAR","WHS3_56",0.00510286227638721,6,13852,"WHS3_56","Neonatal tetanus"
"2088","THA","SEAR","WHS3_57",0.0565142722540197,1496,311852,"WHS3_57","Rubella"
"2089","THA","SEAR","WHS3_62",0.152020426559977,11671,904443,"WHS3_62","Measles"
"2090","TLS","SEAR","TB_tot_newrel",0.101243485746035,9134,17321691,"TB_tot_newrel","Tuberculosis"
"2091","TLS","SEAR","WHS3_41",0,0,9924,"WHS3_41","Diphtheria"
"2092","TLS","SEAR","WHS3_42",0.0246109021784167,3,23404,"WHS3_42","Japanese encephalitis"
"2093","TLS","SEAR","WHS3_43",0.00193196150652309,4,397519,"WHS3_43","Pertussis"
"2094","TLS","SEAR","WHS3_45",0.0908208962130346,330,697629,"WHS3_45","Leprosy"
"2095","TLS","SEAR","WHS3_46",0.115205294076394,21,34998,"WHS3_46","Total tetanus"
"2096","TLS","SEAR","WHS3_48",0.3377799801686,115403,65596333,"WHS3_48","Malaria"
"2097","TLS","SEAR","WHS3_49",0,0,1668,"WHS3_49","Poliomyelitis"
"2098","TLS","SEAR","WHS3_50",0,0,3464,"WHS3_50","Yellow fever"
"2099","TLS","SEAR","WHS3_53",0,0,1879019,"WHS3_53","Mumps"
"2100","TLS","SEAR","WHS3_55",0,0,410,"WHS3_55","Congenital Rubella Syndrome"
"2101","TLS","SEAR","WHS3_56",0.152467251429885,11,13852,"WHS3_56","Neonatal tetanus"
"2102","TLS","SEAR","WHS3_57",0.00123133955548073,2,311852,"WHS3_57","Rubella"
"2103","TLS","SEAR","WHS3_62",0.17470888912563,823,904443,"WHS3_62","Measles"
"2104","AUS","WPR","TB_tot_newrel",0.000810850953289378,3626,17321691,"TB_tot_newrel","Tuberculosis"
"2105","AUS","WPR","WHS3_40",2.86543840096803e-05,6,811080,"WHS3_40","Colera"
"2106","AUS","WPR","WHS3_41",0.00156126546974147,4,9924,"WHS3_41","Diphtheria"
"2107","AUS","WPR","WHS3_42",0,0,23404,"WHS3_42","Japanese encephalitis"
"2108","AUS","WPR","WHS3_43",0.992640370276036,101870,397519,"WHS3_43","Pertussis"
"2109","AUS","WPR","WHS3_45",0.000116599929531313,21,697629,"WHS3_45","Leprosy"
"2110","AUS","WPR","WHS3_46",0.000885421939637369,8,34998,"WHS3_46","Total tetanus"
"2111","AUS","WPR","WHS3_49",0,0,1668,"WHS3_49","Poliomyelitis"
"2112","AUS","WPR","WHS3_50",0,0,3464,"WHS3_50","Yellow fever"
"2113","AUS","WPR","WHS3_52",0,0,909,"WHS3_52","Plague"
"2114","AUS","WPR","WHS3_53",0.000820456234295968,398,1879019,"WHS3_53","Mumps"
"2115","AUS","WPR","WHS3_55",0,0,410,"WHS3_55","Congenital Rubella Syndrome"
"2116","AUS","WPR","WHS3_56",0,0,13852,"WHS3_56","Neonatal tetanus"
"2117","AUS","WPR","WHS3_57",0.00157746127350291,127,311852,"WHS3_57","Rubella"
"2118","AUS","WPR","WHS3_62",0.00155891953995554,364,904443,"WHS3_62","Measles"
"2119","BRN","WPR","TB_tot_newrel",0.313432255505325,680,17321691,"TB_tot_newrel","Tuberculosis"
"2120","BRN","WPR","WHS3_40",0.0295313040091223,3,811080,"WHS3_40","Colera"
"2121","BRN","WPR","WHS3_41",0,0,9924,"WHS3_41","Diphtheria"
"2122","BRN","WPR","WHS3_42",0,0,23404,"WHS3_42","Japanese encephalitis"
"2123","BRN","WPR","WHS3_43",0.0803391370164074,4,397519,"WHS3_43","Pertussis"
"2124","BRN","WPR","WHS3_45",0.0572229892385947,5,697629,"WHS3_45","Leprosy"
"2125","BRN","WPR","WHS3_46",0.228129703180362,1,34998,"WHS3_46","Total tetanus"
"2126","BRN","WPR","WHS3_49",0,0,1668,"WHS3_49","Poliomyelitis"
"2127","BRN","WPR","WHS3_50",0,0,3464,"WHS3_50","Yellow fever"
"2128","BRN","WPR","WHS3_53",0.135970241525499,32,1879019,"WHS3_53","Mumps"
"2129","BRN","WPR","WHS3_55",0,0,410,"WHS3_55","Congenital Rubella Syndrome"
"2130","BRN","WPR","WHS3_56",0,0,13852,"WHS3_56","Neonatal tetanus"
"2131","BRN","WPR","WHS3_57",0.102408621421781,4,311852,"WHS3_57","Rubella"
"2132","BRN","WPR","WHS3_62",0.0529657481029074,6,904443,"WHS3_62","Measles"
"2133","CHN","WPR","TB_tot_newrel",0.0799386839618666,2773325,17321691,"TB_tot_newrel","Tuberculosis"
"2134","CHN","WPR","WHS3_40",6.83291157986733e-05,111,811080,"WHS3_40","Colera"
"2135","CHN","WPR","WHS3_41",0,0,9924,"WHS3_41","Diphtheria"
"2136","CHN","WPR","WHS3_42",0.172351089555809,8079,23404,"WHS3_42","Japanese encephalitis"
"2137","CHN","WPR","WHS3_43",0.00740159068317262,5893,397519,"WHS3_43","Pertussis"
"2138","CHN","WPR","WHS3_45",0.00290926002033581,4065,697629,"WHS3_45","Leprosy"
"2139","CHN","WPR","WHS3_48",0.00013429628583044,17644,65596333,"WHS3_48","Malaria"
"2140","CHN","WPR","WHS3_49",0.00628593322143229,21,1668,"WHS3_49","Poliomyelitis"
"2141","CHN","WPR","WHS3_51",0.0175803766152734,5,142,"WHS3_51","H5N1"
"2142","CHN","WPR","WHS3_52",0.00329559535230208,6,909,"WHS3_52","Plague"
"2143","CHN","WPR","WHS3_53",0.279703362595447,1052646,1879019,"WHS3_53","Mumps"
"2144","CHN","WPR","WHS3_56",0.088992851293122,2469,13852,"WHS3_56","Neonatal tetanus"
"2145","CHN","WPR","WHS3_57",0.285824501890511,178526,311852,"WHS3_57","Rubella"
"2146","CHN","WPR","WHS3_62",0.0555141294090987,100563,904443,"WHS3_62","Measles"
"2147","COK","WPR","TB_tot_newrel",1,3,17321691,"TB_tot_newrel","Tuberculosis"
"2148","COK","WPR","WHS3_41",0,0,9924,"WHS3_41","Diphtheria"
"2149","COK","WPR","WHS3_42",0,0,23404,"WHS3_42","Japanese encephalitis"
"2150","COK","WPR","WHS3_43",0,0,397519,"WHS3_43","Pertussis"
"2151","COK","WPR","WHS3_45",0,0,697629,"WHS3_45","Leprosy"
"2152","COK","WPR","WHS3_46",0,0,34998,"WHS3_46","Total tetanus"
"2153","COK","WPR","WHS3_49",0,0,1668,"WHS3_49","Poliomyelitis"
"2154","COK","WPR","WHS3_50",0,0,3464,"WHS3_50","Yellow fever"
"2155","COK","WPR","WHS3_52",0,0,909,"WHS3_52","Plague"
"2156","COK","WPR","WHS3_53",0,0,1879019,"WHS3_53","Mumps"
"2157","COK","WPR","WHS3_55",0,0,410,"WHS3_55","Congenital Rubella Syndrome"
"2158","COK","WPR","WHS3_56",0,0,13852,"WHS3_56","Neonatal tetanus"
"2159","COK","WPR","WHS3_57",0,0,311852,"WHS3_57","Rubella"
"2160","COK","WPR","WHS3_62",0,0,904443,"WHS3_62","Measles"
"2161","FJI","WPR","TB_tot_newrel",0.75662868987795,541,17321691,"TB_tot_newrel","Tuberculosis"
"2162","FJI","WPR","WHS3_41",0,0,9924,"WHS3_41","Diphtheria"
